target_id,source_ids,pb0_rmse,pgmtl_rmse,n_obs_sp,n_obs_su,dif_max_depth,dif_surface_area,dif_glm_strat_perc,perc_dif_max_depth,perc_dif_surface_area,perc_dif_sqrt_surface_area
nhdhr_34128424,nhdhr_nhdhr_34129366 : nhdhr_nhdhr_91687083 : nhdhr_nhdhr_120020367 : nhdhr_nhdhr_137059882 : nhdhr_nhdhr_91687843 : nhdhr_nhdhr_143249864 : nhdhr_nhdhr_70334219 : nhdhr_nhdhr_120020226 : nhdhr_nhdhr_91594827,2.109475913562169,1.3950671472753924,102.0,145.0,1.1044,-28312.613629999993,0.056536618754277845,32.032020418817794,27.36656661467996,13.747938812428895
nhdhr_34128651,nhdhr_nhdhr_139268769 : nhdhr_nhdhr_120020343 : nhdhr_nhdhr_34124239 : nhdhr_nhdhr_91687083 : nhdhr_nhdhr_120018459 : nhdhr_nhdhr_120018006 : nhdhr_nhdhr_91690129 : nhdhr_nhdhr_126212479 : nhdhr_nhdhr_120018094,2.0168477695939733,1.6116687960531835,251.0,377.0,3.048,378652.022,0.16399726214921295,100.0,77.90695103523764,40.55516597206921
nhdhr_81642745,nhdhr_nhdhr_120018379 : nhdhr_nhdhr_120020208 : nhdhr_nhdhr_120018459 : nhdhr_nhdhr_139268769 : nhdhr_nhdhr_120020367 : nhdhr_nhdhr_126212479 : nhdhr_nhdhr_120020343 : nhdhr_nhdhr_91690129 : nhdhr_nhdhr_45385910,2.2014250353116056,1.603937278565132,1640.0,1906.0,4.3864,2053815.3545000001,-0.04065708418891173,133.19567593829711,103.04879454434028,55.49077967521363
nhdhr_81643237,nhdhr_nhdhr_126212479 : nhdhr_nhdhr_91683191 : nhdhr_nhdhr_143398250 : nhdhr_nhdhr_120020343 : nhdhr_nhdhr_120018379 : nhdhr_nhdhr_91687083 : nhdhr_nhdhr_91690129 : nhdhr_nhdhr_143249864 : nhdhr_nhdhr_120018094,2.1794363670503984,1.4905556970832992,251.0,377.0,3.572,508388.5791,0.09199178644763861,128.2124910265614,120.71069342023064,67.16139790979177
nhdhr_91676911,nhdhr_nhdhr_139268769 : nhdhr_nhdhr_120019712 : nhdhr_nhdhr_120018100 : nhdhr_nhdhr_120018129 : nhdhr_nhdhr_86275195 : nhdhr_nhdhr_120018114 : nhdhr_nhdhr_45728298 : nhdhr_nhdhr_34129544 : nhdhr_nhdhr_86274823,2.5775367118366947,2.1387151844797607,195.0,530.0,0.6096000000000004,-249502.74809999997,-0.05379876796714578,8.33333333333334,37.44196155358224,18.887950715492984
nhdhr_91682839,nhdhr_nhdhr_81002103 : nhdhr_nhdhr_91684979 : nhdhr_nhdhr_80005045 : nhdhr_nhdhr_152335372 : nhdhr_nhdhr_120018114 : nhdhr_nhdhr_91594833 : nhdhr_nhdhr_139268769 : nhdhr_nhdhr_120018133 : nhdhr_nhdhr_120019712,2.10004104807183,2.6735932847522363,935.0,1302.0,-5.1815999999999995,-2112901.142,0.059206023271731634,45.33333333333333,99.57619683788178,53.327858581661694
nhdhr_91684449,nhdhr_nhdhr_120018133 : nhdhr_nhdhr_120019712 : nhdhr_nhdhr_121623126 : nhdhr_nhdhr_74924599 : nhdhr_nhdhr_120018100 : nhdhr_nhdhr_80005045 : nhdhr_nhdhr_120019636 : nhdhr_nhdhr_86274695 : nhdhr_nhdhr_143249192,2.796197127180282,1.9076279631381101,947.0,1335.0,16.1544,2646296.9869999997,-0.15373032169746748,78.51851851851852,72.99348418879195,37.80047498271356
nhdhr_91685677,nhdhr_nhdhr_120018084 : nhdhr_nhdhr_141288680 : nhdhr_nhdhr_120020805 : nhdhr_nhdhr_32672122 : nhdhr_nhdhr_45728298 : nhdhr_nhdhr_91684979 : nhdhr_nhdhr_120018139 : nhdhr_nhdhr_34127708 : nhdhr_nhdhr_120020199,1.6748214149751917,1.7024578257857266,1384.0,2263.0,-0.3048000000000002,362729.7816,-0.009993155373032137,2.2471910112359565,67.96127481603355,35.02264125139094
nhdhr_91686475,nhdhr_nhdhr_120020367 : nhdhr_nhdhr_32672122 : nhdhr_nhdhr_120017988 : nhdhr_nhdhr_34127708 : nhdhr_nhdhr_139268769 : nhdhr_nhdhr_120020343 : nhdhr_nhdhr_75474779 : nhdhr_nhdhr_120018049 : nhdhr_nhdhr_120019636,2.231804632045821,1.3989940041652131,172.0,475.0,9.192,5649474.297800001,-0.18165639972621483,121.01105845181675,184.47758213702028,133.07527834975392
nhdhr_91686757,nhdhr_nhdhr_34129366 : nhdhr_nhdhr_120018071 : nhdhr_nhdhr_120020367 : nhdhr_nhdhr_120020218 : nhdhr_nhdhr_32672122 : nhdhr_nhdhr_91690341 : nhdhr_nhdhr_120018139 : nhdhr_nhdhr_91688409 : nhdhr_nhdhr_143249864,3.295170167819096,3.370269071610678,823.0,1019.0,3.047999999999999,142997.71349999998,-0.056878850102669465,33.33333333333333,74.86299634692236,38.84342521698279
